14.4107	2.96531	4.56816	2.44606	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099	0.057185	0.0988807	0.895923	0.483067
14.6172	3.03612	4.52401	2.39047	14.4616	2.90734	14.583	3.12802	4.34097	2.5362	0.0568614	0.0987625	0.88836	0.4792
14.849	3.19222	4.53452	2.54058	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157	0.0567523	0.0982737	0.881252	0.475142
15.0582	3.38496	4.44204	2.75198	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703	0.0565866	0.097439	0.874158	0.471174
15.2685	3.55227	4.32258	2.87595	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249	0.0564218	0.0966848	0.867031	0.467461
15.4832	3.73959	4.25068	3.04213	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789	0.056361	0.0963544	0.860044	0.46435
15.694	3.87464	4.20131	3.07304	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315	0.0563954	0.0959307	0.853251	0.461038
15.9163	4.01646	4.1773	3.11346	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817	0.0568211	0.0954588	0.846728	0.457636
16.111	4.17803	4.03513	3.17704	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629	0.0571433	0.0951076	0.840167	0.454271
16.3085	4.37248	3.95593	3.32252	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723	0.057494	0.095334	0.833736	0.451349
16.5188	4.53742	3.93075	3.39039	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109	0.058233	0.095662	0.82753	0.44846
16.6967	4.7033	3.84458	3.45135	16.6039	4.67344	16.613	4.5849	3.74	3.28438	0.0586954	0.096041	0.82143	0.445568
16.8492	4.89022	3.59244	3.51606	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704	0.0585887	0.0968151	0.81542	0.4427
17.0129	5.11582	3.46883	3.69045	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897	0.0582973	0.0989379	0.80963	0.440606
17.1831	5.28258	3.37939	3.71811	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008	0.057958	0.100779	0.803997	0.438223
17.3413	5.46274	3.28932	3.77498	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028	0.0575593	0.102623	0.798514	0.435803
17.498	5.62714	3.18499	3.782	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949	0.05716	0.103994	0.793215	0.433092
17.6897	5.74913	3.19635	3.705	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762	0.0568242	0.104139	0.787819	0.430116
17.8345	5.94005	3.05292	3.75883	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458	0.0564418	0.104336	0.782643	0.427204
18.0073	6.13306	3.01116	3.8253	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027	0.0561126	0.104566	0.777483	0.42435
18.1584	6.33837	2.93731	3.91269	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462	0.0557809	0.104973	0.772403	0.42155
18.2792	6.57978	2.79222	4.06329	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753	0.0554282	0.10621	0.767518	0.418945
18.412	6.7911	2.67939	4.13151	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289	0.0551218	0.107647	0.762775	0.416413
18.5591	6.92615	2.65629	4.04245	18.5422	6.76013	18.572	6.80638	2.7356	4.08867	0.0547911	0.107809	0.757985	0.413802
18.7095	7.13234	2.64704	4.11478	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672	0.0544487	0.10797	0.753233	0.411223
18.906	7.27119	2.7148	4.0177	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299	0.0546698	0.107445	0.748824	0.409195
18.9958	7.46793	2.50698	4.0304	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737	0.0544764	0.106858	0.744284	0.407464
19.0856	7.73753	2.3385	4.21147	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098	0.054151	0.106675	0.739786	0.405146
19.2078	7.94255	2.28222	4.25031	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017	0.053849	0.106384	0.735392	0.402905
19.2862	8.16109	2.13599	4.30821	19.132	8.12845	19.3028	8.08329	2.12266	4.40842	0.0535613	0.106093	0.731055	0.400676
19.3863	8.3705	2.07323	4.35218	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445	0.0532922	0.10571	0.72682	0.398492
19.4811	8.5162	2.01302	4.25467	19.347	8.30741	19.5042	8.5289	1.90381	4.49819	0.0530429	0.10511	0.722726	0.397055
19.5738	8.72116	1.90726	4.26715	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956	0.0527967	0.104573	0.718713	0.395859
19.7345	8.89774	1.9597	4.22364	20.0039	8.8906	19.6835	8.983	1.67841	4.57848	0.0527772	0.104376	0.715286	0.395421
19.8099	9.11527	1.80851	4.24982	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488	0.0527004	0.104304	0.71177	0.395097
19.9384	9.34714	1.7905	4.31296	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869	0.0534183	0.104231	0.708764	0.394493
19.9861	9.56334	1.57769	4.31325	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984	0.0537284	0.10435	0.705377	0.394201
20.0714	9.80938	1.49	4.39851	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826	0.0544081	0.104339	0.702175	0.393389
20.1326	10.0593	1.38823	4.49661	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389	0.0551383	0.104193	0.699108	0.392055
20.179	10.339	1.2261	4.62477	20.166	10.4687	20.0818	10.3863	0.968259	4.75666	0.0557467	0.103757	0.695922	0.390221
20.1959	10.5724	0.994441	4.62568	19.6774	10.803	20.1271	10.6247	0.845742	4.77652	0.0558985	0.103353	0.692454	0.388489
20.2526	10.8515	0.873249	4.73302	20.371	11.0109	20.1663	10.864	0.722256	4.7934	0.056295	0.102827	0.689046	0.386529
20.281	11.1102	0.736042	4.79902	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727	0.0566113	0.102303	0.685664	0.384553
20.3152	11.3497	0.621124	4.8142	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807	0.057031	0.101786	0.682355	0.382606
20.2618	11.5957	0.246136	4.77067	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575	0.0567656	0.101281	0.679009	0.380728
20.333	11.8366	0.225604	4.78458	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027	0.0569394	0.100782	0.67564	0.378866
20.3589	12.0716	0.204457	4.82449	19.966	11.9688	20.2687	12.0692	0.093487	4.83159	0.0573594	0.100287	0.672409	0.377005
20.3436	12.3641	0.0137566	4.91694	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968	0.0575377	0.0999373	0.669154	0.375269
20.2941	12.601	-0.269675	4.8507	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451	0.0573304	0.0995708	0.666013	0.373469
20.3198	12.839	-0.32481	4.83802	20.498	12.8924	20.254	12.7933	-0.28939	4.81605	0.0574167	0.0991959	0.662843	0.371693
20.3083	13.0682	-0.44549	4.80057	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428	0.0575718	0.0987831	0.659715	0.369935
20.2744	13.2789	-0.578216	4.73652	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918	0.057616	0.0983217	0.656633	0.368238
20.2364	13.5128	-0.702011	4.72582	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072	0.0575893	0.0978654	0.653591	0.366555
20.2144	13.7745	-0.813067	4.7509	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892	0.0577092	0.0974417	0.650588	0.364869
20.1597	14	-0.977965	4.69109	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374	0.0577125	0.0970047	0.647641	0.36322
20.1027	14.2583	-1.12916	4.70318	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521	0.0576528	0.0966238	0.644756	0.361581
20.0312	14.4868	-1.27546	4.66185	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331	0.05749	0.0962318	0.641933	0.359964
19.9203	14.7456	-1.50147	4.66222	19.781	14.773	19.934	14.6897	-1.30687	4.62805	0.0572496	0.0959496	0.639348	0.358382
19.8544	14.9626	-1.57126	4.61766	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944	0.0570074	0.0956103	0.636672	0.356816
19.8259	15.1771	-1.59248	4.55454	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751	0.0568533	0.0952308	0.633907	0.355262
19.6953	15.3845	-1.90984	4.37446	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226	0.0566239	0.0948236	0.631533	0.353926
19.6698	15.567	-1.8965	4.26796	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372	0.0565479	0.0944634	0.62889	0.352829
19.5789	15.7687	-1.9975	4.20068	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193	0.0564888	0.094182	0.626259	0.351819
19.4733	15.9849	-2.1298	4.15196	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469	0.0563861	0.0939168	0.623675	0.350793
19.3735	16.1913	-2.19533	4.12156	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868	0.0563201	0.0937049	0.621079	0.349661
19.2646	16.3683	-2.29317	4.01248	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731	0.0562697	0.0937549	0.61851	0.34876
19.149	16.5627	-2.40544	3.93475	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284	0.0562275	0.0939487	0.615971	0.347941
19.015	16.7779	-2.54447	3.89709	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953	0.0561102	0.0940546	0.613473	0.346985
18.8582	16.9702	-2.77874	3.74808	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476	0.0558914	0.0942613	0.611169	0.346475
18.6773	17.2146	-2.99289	3.7471	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127	0.0557653	0.094104	0.60919	0.345569
18.5765	17.4174	-2.91882	3.7783	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489	0.0555437	0.0939076	0.606816	0.344303
18.3578	17.6152	-3.15324	3.69994	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568	0.0557042	0.0936824	0.604722	0.34305
18.2214	17.807	-3.15839	3.68292	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372	0.0557392	0.0934409	0.602443	0.341718
18.0911	17.9916	-3.19902	3.61047	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906	0.0556116	0.0931981	0.600124	0.340395
17.9159	18.1457	-3.3369	3.45179	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418	0.0555794	0.0930963	0.597869	0.339175
17.7894	18.2834	-3.34173	3.31316	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199	0.055379	0.0932928	0.595583	0.338095
17.6581	18.4625	-3.34894	3.27338	18.8558	18.1365	17.6334	18.5697	-3.43247	3.35973	0.0552109	0.0934058	0.593367	0.336896
17.4589	18.6488	-3.49154	3.2253	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509	0.055003	0.0933558	0.591139	0.335645
17.2796	18.7888	-3.58605	3.08648	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817	0.0547975	0.0934684	0.588934	0.334465
17.1204	18.9234	-3.62132	2.96564	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904	0.0546275	0.0937781	0.586786	0.333342
16.9532	19.0938	-3.66493	2.92865	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678	0.0545448	0.0939009	0.584711	0.332132
16.7348	19.2108	-3.78746	2.78264	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455	0.0543597	0.094297	0.582609	0.330991
16.5435	19.3653	-3.87336	2.70556	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938	0.054185	0.0945465	0.580522	0.329822
16.3128	19.5313	-4.01577	2.65463	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237	0.0540018	0.0945377	0.57843	0.328633
16.0908	19.6138	-4.12429	2.43423	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364	0.0538804	0.0949472	0.576369	0.327588
15.8837	19.759	-4.19878	2.365	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329	0.053765	0.0951472	0.574333	0.326475
15.6969	19.8823	-4.17363	2.32206	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141	0.0535839	0.0953055	0.572322	0.325323
15.4613	20.039	-4.28889	2.2884	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081	0.0534733	0.0951627	0.570317	0.324253
15.2462	20.1836	-4.34104	2.25559	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347	0.0533611	0.0948763	0.568333	0.323408
15.0609	20.3125	-4.34114	2.19075	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763	0.0531768	0.0945508	0.566392	0.322776
14.8297	20.3957	-4.41963	2.02742	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068	0.0530011	0.0942418	0.564456	0.321965
14.6147	20.5142	-4.46121	1.95639	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272	0.0528207	0.0939229	0.562544	0.321351
14.3754	20.6032	-4.55377	1.80597	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386	0.0526551	0.0936109	0.560641	0.320613
14.1295	20.6767	-4.62286	1.66349	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421	0.0525419	0.0932986	0.558761	0.319802
13.8904	20.7495	-4.69172	1.50562	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386	0.0524679	0.0929898	0.556914	0.318889
13.6142	20.8142	-4.79768	1.35978	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294	0.0527329	0.0926832	0.555158	0.317929
13.3636	20.8467	-4.87733	1.11067	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153	0.0531768	0.0923927	0.5535	0.316892
13.1205	20.8855	-4.89952	0.944918	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975	0.0536986	0.092135	0.55184	0.315912
12.8876	20.9446	-4.90575	0.837456	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694	0.05415	0.0918564	0.550159	0.314922
12.6962	20.9835	-4.8348	0.706395	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469	0.0541514	0.091586	0.548393	0.313954
12.4406	21.0257	-4.88581	0.576749	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175	0.0542673	0.0913072	0.546663	0.313006
12.195	21.0621	-4.90701	0.455908	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912	0.0544202	0.0910228	0.544952	0.312065
11.956	21.0821	-4.91627	0.303282	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778	0.0545456	0.0907451	0.543252	0.311189
11.7172	21.0507	-4.89129	0.0847332	11.6814	20.8651	11.785	21.117	-4.86022	0.286869	0.0546385	0.090612	0.541546	0.310623
11.47	21.0373	-4.89096	-0.0883532	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281	0.0547627	0.0906142	0.539854	0.310299
11.2593	21.0284	-4.82753	-0.232373	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057	0.0546784	0.0907119	0.538189	0.3101
11.0042	20.9901	-4.83283	-0.42341	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565	0.0546519	0.0911226	0.536538	0.310341
10.7993	20.95	-4.74681	-0.593704	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643	0.054491	0.0918819	0.534992	0.310946
10.5535	20.9476	-4.71526	-0.621735	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604	0.0543342	0.0925086	0.53351	0.310915
10.2649	20.9783	-4.81881	-0.642547	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674	0.0543572	0.0926691	0.531908	0.310393
10.0272	20.9593	-4.798	-0.735193	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463	0.054345	0.0927855	0.53033	0.309782
9.84071	20.9179	-4.68303	-0.864942	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327	0.054183	0.092982	0.528908	0.309223
9.61213	20.9067	-4.62467	-0.858746	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189	0.0540392	0.093001	0.5276	0.308354
9.42385	20.8541	-4.52424	-0.984888	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977	0.0541573	0.0930875	0.526552	0.30751
9.20771	20.8104	-4.48877	-1.08944	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362	0.0544969	0.0931454	0.525576	0.306659
8.90217	20.7835	-4.61984	-1.14592	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605	0.0543865	0.0930537	0.524196	0.305765
8.69198	20.7028	-4.55047	-1.30333	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372	0.0544134	0.0930803	0.522929	0.304916
8.40664	20.6219	-4.61748	-1.43721	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701	0.0542624	0.0932138	0.5215	0.304111
8.17838	20.5418	-4.58088	-1.57156	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542	0.0541256	0.093419	0.520097	0.303364
7.93283	20.4626	-4.5738	-1.68073	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237	0.0539744	0.0936508	0.518676	0.302628
7.71674	20.3765	-4.52745	-1.83249	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781	0.0538556	0.0939219	0.517287	0.302022
7.39577	20.3206	-4.67638	-1.87256	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717	0.0539157	0.0939758	0.515842	0.301263
7.16151	20.2252	-4.62892	-1.96751	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399	0.0540042	0.0940565	0.514401	0.300498
6.89406	20.1422	-4.66029	-2.03956	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462	0.0544452	0.0940571	0.513032	0.299696
6.66757	20.0514	-4.60273	-2.10126	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357	0.05488	0.094003	0.511653	0.29887
6.42019	19.9594	-4.59742	-2.17333	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079	0.0555798	0.0938863	0.510328	0.298043
6.20309	19.8662	-4.53582	-2.24237	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625	0.0561991	0.0937076	0.508989	0.297229
5.93872	19.7723	-4.57034	-2.29872	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993	0.057429	0.0934782	0.507787	0.29645
5.7031	19.6278	-4.53983	-2.49241	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178	0.0589125	0.0933108	0.506625	0.295658
5.53767	19.5028	-4.36845	-2.59297	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418	0.0596109	0.0931457	0.505286	0.294882
5.33558	19.354	-4.27425	-2.73208	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995	0.0601626	0.0930553	0.503931	0.294184
5.12634	19.2515	-4.22172	-2.76989	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622	0.0606856	0.0928602	0.502585	0.293422
4.94028	19.1393	-4.11142	-2.77239	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059	0.0609786	0.0926219	0.501253	0.292648
4.78443	18.9884	-3.95134	-2.88019	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305	0.060934	0.0923967	0.500033	0.291873
4.57305	18.8383	-3.92339	-3.00865	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359	0.0609286	0.0921799	0.498791	0.291122
4.3994	18.7067	-3.82209	-3.06483	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422	0.0608154	0.0919424	0.497632	0.290364
4.22312	18.5639	-3.71838	-3.08894	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888	0.0606621	0.0917027	0.496585	0.289615
4.10473	18.4101	-3.51965	-3.16798	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362	0.0606908	0.091465	0.495986	0.288869
